Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1491944400.0 1325.0 NA 208 492 0 85 NA 352 601 0 138 NA 779 1245 1125 134 NA 536 932 1134 161
1491944400.0 1326.0 NA 198 486 0 NA NA 337 584 0 NA NA 632 1029 1076 NA NA 504 920 1083 NA
1491944400.0 1328.0 NA 199 484 0 NA NA 347 595 0 NA NA 692 1183 1087 NA NA 513 966 1105 NA
1491944400.0 1329.0 NA 196 490 0 NA NA 344 593 0 NA NA 648 1027 1084 NA NA 499 917 1092 NA
1491944400.0 1335.0 NA 198 479 0 NA NA 329 589 0 NA NA 613 959 1073 NA NA 476 849 1082 NA
1491944400.0 1338.0 NA 207 493 0 NA NA 342 604 0 NA NA 870 1479 1248 NA NA 589 1321 1260 NA
1491944400.0 1339.0 NA 207 493 0 NA NA 357 608 0 NA NA 989 1567 1142 NA NA 610 1035 1152 NA
1491944400.0 134.703 NA 39 393 0 NA NA 102 492 0 NA NA 115 3909 295 NA NA 73 1404 303 NA
1491944400.0 134.706 NA 40 412 0 NA NA 102 508 0 NA NA 139 7307 482 NA NA 165 2550 501 NA
1491944400.0 134.803 NA 37 399 0 NA NA 104 491 0 NA NA 141 4528 288 NA NA 157 1673 363 NA
1491944400.0 134.808 NA 84 440 0 NA NA 174 543 0 NA NA 880 8840 497 NA NA 947 3000 505 NA
1491944400.0 134.902 NA 37 389 0 NA NA 101 487 0 NA NA 116 3615 292 NA NA 105 1424 307 NA
1491944400.0 134.906 NA 33 385 0 NA NA 105 489 0 NA NA 132 3886 296 NA NA 78 1547 305 NA
1491944400.0 134.911 NA 34 385 0 NA NA 103 480 0 NA NA 115 3346 300 NA NA 92 1210 311 NA
1491944400.0 134.99601 NA 33 401 0 NA NA 103 491 0 NA NA 195 9277 449 NA NA 137 3081 457 NA
1491944400.0 1340.0 NA 187 474 0 NA NA 325 596 0 NA NA 594 1016 1029 NA NA 478 915 1037 NA
1491944400.0 1343.0 NA 200 487 0 NA NA 344 602 0 NA NA 921 1559 1251 NA NA 659 1256 1285 NA
1491944400.0 1344.0 NA 204 486 0 NA NA 343 599 0 NA NA 685 1125 1095 NA NA 486 921 1103 NA
1491944400.0 1345.0 NA 201 479 0 NA NA 347 586 0 NA NA 697 1131 1122 NA NA 527 943 1135 NA
1491944400.0 1347.0 NA 208 491 0 NA NA 331 595 0 NA NA 686 1071 1083 NA NA 519 929 1094 NA
1491944400.0 1348.0 NA 194 483 0 NA NA 344 595 0 NA NA 621 1030 1086 NA NA 490 918 1096 NA
1491944400.0 1349.0 NA 198 483 0 NA NA 342 596 0 NA NA 633 1047 1060 NA NA 503 917 1067 NA
1491944400.0 1355.0 NA 203 487 0 NA NA 348 598 0 NA NA 701 1207 1094 NA NA 510 982 1105 NA
1491944400.0 1356.0 84 204 489 0 103 151 312 610 0 177 3515 508 836 834 184 1273 636 740 845 193
1491944400.0 136.721 NA 201 441 0 NA NA 315 526 0 NA NA 2046 5102 450 NA NA 814 1749 459 NA
1491944400.0 136.722 NA 190 439 0 NA NA 314 567 0 NA NA 3177 7495 528 NA NA 1111 2474 535 NA
1491944400.0 136.723 NA 200 429 0 NA NA 319 533 0 NA NA 2180 5487 438 NA NA 749 1963 462 NA
1491944400.0 136.724 NA 208 436 0 NA NA 315 539 0 NA NA 4076 8566 521 NA NA 1422 2947 528 NA
1491944400.0 136.725 NA 201 445 0 NA NA 313 551 0 NA NA 2400 5790 419 NA NA 842 1899 438 NA
1491944400.0 136.726 NA 200 434 0 NA NA 308 534 0 NA NA 5131 11899 744 NA NA 1713 3911 775 NA
1491944400.0 136.727 NA 236 449 0 NA NA 364 564 0 NA NA 5006 5815 432 NA NA 3554 2107 453 NA
1491944400.0 136.728 NA 228 462 0 NA NA 356 568 0 NA NA 4249 7655 520 NA NA 2221 2664 529 NA
1491944400.0 136.729 NA 202 438 0 NA NA 310 530 0 NA NA 2360 5991 461 NA NA 1137 2064 488 NA
1491944400.0 136.731 NA 196 431 0 NA NA 321 535 0 NA NA 2537 6000 433 NA NA 964 1980 442 NA
1491944400.0 136.7321 NA 192 453 0 NA NA 307 563 0 NA NA 1632 4582 417 NA NA 623 1674 588 NA
1491944400.0 136.736 NA 215 448 0 NA NA 326 557 0 NA NA 4945 11781 511 NA NA 1751 3608 517 NA
1491944400.0 136.739 NA 214 456 0 NA NA 341 572 0 NA NA 5988 11452 416 NA NA 2128 3407 461 NA
1491944400.0 136.74 NA 217 464 0 NA NA 336 599 0 NA NA 6400 13735 519 NA NA 2450 4958 525 NA
1491944400.0 136.741 NA 209 448 0 NA NA 330 562 0 NA NA 6207 13159 529 NA NA 1782 3969 536 NA
1491944400.0 136.742 NA 211 443 0 NA NA 320 551 0 NA NA 4843 12072 514 NA NA 2231 3742 522 NA
1491944400.0 136.743 NA 206 445 0 NA NA 315 547 0 NA NA 5011 11836 533 NA NA 1654 3589 548 NA
1491944400.0 136.744 NA 215 456 0 NA NA 330 558 0 NA NA 6298 12764 508 NA NA 2022 3705 515 NA
1491944400.0 136.745 NA 201 450 0 NA NA 318 540 0 NA NA 2774 7190 428 NA NA 944 2307 435 NA
1491944400.0 136.746 NA 204 442 0 NA NA 330 554 0 NA NA 4314 9561 414 NA NA 1319 3144 426 NA
1491944400.0 136.747 NA 204 450 0 NA NA 322 557 0 NA NA 4778 11509 529 NA NA 1457 3873 538 NA
1491944400.0 136.748 NA 206 460 0 NA NA 322 568 0 NA NA 5252 11772 506 NA NA 1650 3654 512 NA
1491944400.0 136.75 NA 213 456 0 NA NA 333 568 0 NA NA 8344 15779 529 NA NA 2338 5054 551 NA
1491944400.0 136.751 NA 207 460 0 NA NA 340 598 0 NA NA 7038 16015 535 NA NA 2184 4822 543 NA
1491944400.0 136.753 NA 203 449 0 NA NA 320 558 0 NA NA 4872 12676 522 NA NA 1599 4023 529 NA
1491944400.0 136.754 NA 205 448 0 NA NA 328 555 0 NA NA 6636 16273 815 NA NA 2044 5251 822 NA
1491944400.0 136.755 NA 215 453 0 NA NA 331 560 0 NA NA 6232 14300 530 NA NA 2429 5206 541 NA
1491944400.0 136.756 NA 201 433 0 NA NA 307 538 0 NA NA 3236 8490 520 NA NA 1602 3671 531 NA
1491944400.0 136.757 NA 200 447 0 NA NA 329 564 0 NA NA 7551 20642 810 NA NA 2255 8738 822 NA
1491944400.0 136.758 NA 210 467 0 NA NA 331 579 0 NA NA 5366 11478 445 NA NA 1702 3569 455 NA
1491944400.0 136.759 NA 222 471 0 NA NA 337 599 0 NA NA 6743 17027 513 NA NA 2096 5278 520 NA
1491944400.0 136.761 NA 212 478 0 NA NA 345 606 0 NA NA 9477 21359 539 NA NA 2633 5914 546 NA
1491944400.0 136.764 NA 223 459 0 NA NA 341 581 0 NA NA 9498 18261 514 NA NA 3018 5169 523 NA
1491944400.0 136.766 NA 216 465 0 NA NA 346 577 0 NA NA 7424 18125 516 NA NA 2258 5447 525 NA
1491944400.0 136.767 NA 207 447 0 NA NA 318 562 0 NA NA 5195 20338 760 NA NA 2351 7989 771 NA
1491944400.0 136.768 NA 219 457 0 NA NA 336 572 0 NA NA 7249 16789 536 NA NA 2199 4876 542 NA
1491944400.0 136.769 NA 203 444 0 NA NA 322 554 0 NA NA 6960 16841 801 NA NA 2589 7016 819 NA
1491944400.0 136.77 NA 211 455 0 NA NA 314 573 0 NA NA 7099 17947 667 NA NA 2378 5898 675 NA
1491944400.0 136.771 NA 203 443 0 NA NA 323 545 0 NA NA 3804 8579 421 NA NA 1275 2640 428 NA
1491944400.0 136.772 NA 210 460 0 NA NA 327 565 0 NA NA 5314 10408 426 NA NA 1542 3173 437 NA
1491944400.0 136.773 NA 213 462 0 NA NA 324 578 0 NA NA 4524 9374 418 NA NA 1436 2990 430 NA
1491944400.0 136.774 NA 218 455 0 NA NA 320 557 0 NA NA 6041 11951 519 NA NA 1996 3730 531 NA
1491944400.0 136.775 NA 212 446 0 NA NA 313 548 0 NA NA 4763 11046 510 NA NA 1519 3419 517 NA
1491944400.0 136.776 NA 205 438 0 NA NA 308 541 0 NA NA 5795 16179 704 NA NA 2089 5634 719 NA
1491944400.0 136.777 NA 209 447 0 NA NA 322 554 0 NA NA 5644 13010 512 NA NA 1648 4022 518 NA
1491944400.0 136.778 NA 198 432 0 NA NA 295 532 0 NA NA 1733 5799 428 NA NA 639 1920 436 NA
1491944400.0 136.779 NA 200 443 0 NA NA 317 552 0 NA NA 7417 17398 774 NA NA 2753 7144 782 NA
1491944400.0 1360.0 92 192 490 0 NA 210 333 600 0 NA 3478 440 752 838 NA 2046 372 660 848 NA
1491944400.0 1361.0 84 207 484 0 NA 215 346 592 0 NA 4959 535 871 848 NA 2803 401 748 862 NA
1491944400.0 1362.0 81 196 479 0 NA 210 316 586 0 NA 4142 470 755 848 NA 3157 382 699 857 NA
1491944400.0 1363.0 85 208 492 0 NA 213 326 599 0 NA 4265 446 658 686 NA 2847 527 557 698 NA
1491944400.0 1364.0 NA 193 477 0 NA NA 320 585 0 NA NA 755 1221 1179 NA NA 619 1098 1191 NA
1491944400.0 139902.0 NA 214 487 0 NA NA 328 602 0 NA NA 763 1237 1118 NA NA 534 941 1129 NA
1491944400.0 13992501.0 NA 311 679 0 NA NA 467 884 0 NA NA 3967 5089 1313 NA NA 2196 2735 1332 NA
1491944400.0 13992502.0 NA 307 717 0 NA NA 493 932 0 NA NA 4521 5529 1323 NA NA 2433 2818 1337 NA
1491944400.0 145.0 NA 193 455 0 NA NA 316 603 0 NA NA 2902 4119 287 NA NA 2863 2900 304 NA
1491944400.0 21221.0 66 296 367 0 NA 125 374 465 0 NA 10864 3499 2884 1790 NA 3785 2658 2304 1797 NA
1491944400.0 21234.0 78 301 375 0 NA 140 385 474 0 NA 15935 3490 2555 1970 NA 5136 2605 2284 1980 NA
1491944400.0 21234.1 79 296 268 0 NA 141 375 343 0 NA 14929 3359 2186 318 NA 4958 2488 2044 323 NA
1491944400.0 21246.0 79 299 376 0 NA 142 387 471 0 NA 14969 3571 2490 1866 NA 4691 2567 2278 1874 NA
1491944400.0 21253.0 89 303 382 0 NA 155 392 484 0 NA 21370 3428 2613 1916 NA 6983 2534 2286 1926 NA
1491944400.0 23221.0 66 317 370 0 NA 125 388 466 0 NA 8784 3292 2869 1819 NA 3443 2492 2336 1834 NA
1491944400.0 23234.0 95 328 384 0 NA 165 429 485 0 NA 15286 3547 2621 2026 NA 5003 2577 2339 2034 NA
1491944400.0 23246.0 87 330 386 0 NA 149 418 474 0 NA 15641 3540 2469 1844 NA 5074 2627 2212 1850 NA
1491944400.0 23253.0 123 344 396 0 NA 206 433 503 0 NA 26254 3526 2719 1920 NA 7724 2650 2347 1939 NA
1491944400.0 23646.0 66 125 285 0 NA 128 202 371 0 NA 3382 871 800 336 NA 1446 609 643 343 NA
1491944400.0 24034.0 81 294 375 0 NA 143 366 479 0 NA 16069 3404 2539 1890 NA 5660 2529 2240 1896 NA
1491944400.0 25.0 NA 101 405 0 106 NA 226 512 0 159 NA 2111 3434 750 120 NA 738 1322 774 107
1491944400.0 250200.0 NA 378 564 0 NA NA 639 706 0 NA NA 8986 1869 698 NA NA 3407 1017 712 NA
1491944400.0 250200.1 82 342 219 NA NA 151 478 301 NA NA 4781 1406 1468 NA NA 1721 828 756 NA NA
1491944400.0 250202.0 NA 391 568 0 NA NA 648 701 0 NA NA 10777 2189 704 NA NA 3824 1089 989 NA
1491944400.0 250204.0 NA 381 573 0 NA NA 639 704 0 NA NA 9016 1983 710 NA NA 3284 1035 874 NA
1491944400.0 250205.0 NA 374 565 0 NA NA 638 698 0 NA NA 10228 2260 908 NA NA 4060 1084 918 NA
1491944400.0 250206.0 NA 376 574 0 NA NA 621 712 0 NA NA 8535 2084 718 NA NA 3165 1139 729 NA
1491944400.0 250402.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1491944400.0 250403.0 370 0 102 NA NA 518 0 171 NA NA 716 107 192 NA NA 673 112 153 NA NA
1491944400.0 25202.0 NA 305 700 0 NA NA 484 924 0 NA NA 2895 3397 960 NA NA 1680 2448 971 NA
1491944400.0 25203.0 NA 269 716 0 NA NA 479 888 0 NA NA 1951 2334 691 NA NA 1711 1309 705 NA
1491944400.0 25204.0 NA 300 654 0 NA NA 479 888 0 NA NA 4624 4437 1293 NA NA 2614 2268 1310 NA
1491944400.0 25205.0 NA 289 680 0 NA NA 459 891 0 NA NA 2232 2252 706 NA NA 1599 1241 714 NA
1491944400.0 25206.0 NA 297 721 0 NA NA 443 924 0 NA NA 2134 2687 684 NA NA 1330 1843 694 NA
1491944400.0 25207.0 NA 304 670 0 NA NA 454 896 0 NA NA 4172 5160 1290 NA NA 1958 2666 1303 NA
1491944400.0 25208.0 NA 320 533 0 NA NA 502 964 0 NA NA 5889 7866 1422 NA NA 3761 6521 1434 NA
1491944400.0 25209.0 NA 307 678 0 NA NA 459 888 0 NA NA 2739 3235 922 NA NA 2311 1763 1267 NA
1491944400.0 25210.0 76 269 602 0 NA 201 402 740 0 NA 4926 1334 2283 1267 NA 3258 975 1825 1277 NA
1491944400.0 25211.0 78 290 690 0 NA 213 487 902 0 NA 3313 2351 2548 702 NA 2155 2018 1277 716 NA
1491944400.0 25212.0 89 293 738 0 NA 207 479 915 0 NA 4757 3197 3029 917 NA 2871 1981 1631 985 NA
1491944400.0 25214.0 NA 307 494 0 NA NA 461 905 0 NA NA 4654 6713 1406 NA NA 2650 6286 1415 NA
1491944400.0 27.0 NA 98 418 0 NA NA 229 506 0 NA NA 1366 1071 366 NA NA 500 608 469 NA
1491944400.0 281.0 115 111 424 0 NA 260 250 532 0 NA 5566 587 1365 681 NA 2261 524 1589 699 NA
1491944400.0 3.0 82 86 141 NA NA 168 225 235 NA NA 9333 424 543 NA NA 3826 296 323 NA NA
1491944400.0 30.0 NA 96 398 0 NA NA 229 508 0 NA NA 1422 1251 376 NA NA 563 729 400 NA
1491944400.0 36.0 NA 107 422 0 NA NA 216 516 0 NA NA 2037 10628 707 NA NA 766 3537 719 NA
1491944400.0 39.0 NA 107 414 0 NA NA 219 507 0 NA NA 2161 5460 728 NA NA 760 2059 736 NA
1491944400.0 4.28 NA 69 353 0 NA NA 138 448 0 NA NA 104 1975 999 NA NA 349 1383 1029 NA
1491944400.0 4.36 NA 59 351 0 NA NA 118 440 0 NA NA 75 2056 278 NA NA 68 1018 294 NA
1491944400.0 4.57 NA 59 372 0 NA NA 114 466 0 NA NA 150 9312 445 NA NA 102 3016 453 NA
1491944400.0 4.74 NA 29 359 0 NA NA 92 462 0 NA NA 106 3906 280 NA NA 86 1294 300 NA
1491944400.0 45.0 NA 98 405 0 NA NA 218 507 0 NA NA 1381 1315 358 NA NA 517 633 384 NA
1491944400.0 500200.1 81 180 210 NA NA 151 325 308 NA NA 2733 503 1024 NA NA 1047 422 439 NA NA
1491944400.0 500202.0 NA 188 467 0 NA NA 348 577 0 NA NA 4546 2582 665 NA NA 2162 1139 675 NA
1491944400.0 500203.0 NA 193 456 0 NA NA 379 575 0 NA NA 4372 2267 645 NA NA 1676 1069 655 NA
1491944400.0 500205.0 NA 193 475 0 NA NA 376 584 0 NA NA 4332 2174 632 NA NA 1902 1029 641 NA
1491944400.0 500206.0 NA 187 462 0 NA NA 363 580 0 NA NA 5204 2735 742 NA NA 2201 1244 752 NA
1491944400.0 500207.0 NA 178 465 0 NA NA 372 588 0 NA NA 3817 2145 627 NA NA 1700 1028 637 NA
1491944400.0 50205.0 NA 150 525 0 NA NA 300 687 0 NA NA 1491 2572 637 NA NA 923 1364 647 NA
1491944400.0 50206.0 NA 148 529 0 NA NA 293 697 0 NA NA 1589 2974 670 NA NA 1027 1460 679 NA
1491944400.0 7.2 42 0 0 0 0 100 0 0 0 0 449 318 2605 55 377 503 360 2676 63 383
1491944400.0 7.3 49 0 0 0 0 101 0 0 0 0 464 310 2618 55 376 501 348 2660 63 384
1491944400.0 7.4 50 0 0 0 0 100 0 0 0 0 458 316 2496 53 368 566 422 2641 61 378
