Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1491944400.0 136.769 NA 199 439 0 NA NA 324 573 0 NA NA 6654 14672 505 NA NA 2928 12778 544 NA
1491944400.0 136.77 NA 206 443 0 NA NA 318 590 0 NA NA 7436 14719 513 NA NA 3076 10988 555 NA
1491944400.0 136.774 NA 220 464 0 NA NA 333 563 0 NA NA 5389 11406 586 NA NA 2037 4338 597 NA
1491944400.0 136.775 NA 205 435 0 NA NA 314 564 0 NA NA 7128 14568 534 NA NA 3031 11012 575 NA
1491944400.0 136.776 NA 200 437 0 NA NA 305 559 0 NA NA 6007 13923 553 NA NA 2733 12316 594 NA
1491944400.0 136.778 NA 187 439 0 NA NA 303 540 0 NA NA 2612 8220 532 NA NA 986 2645 551 NA
1491944400.0 136.779 NA 204 438 0 NA NA 322 564 0 NA NA 7225 14702 497 NA NA 3069 12088 540 NA
1491944400.0 1360.0 93 204 501 0 NA 210 465 606 0 NA 3709 444 747 923 NA 2752 321 601 966 NA
1491944400.0 139901.0 NA 212 496 0 NA NA 472 613 0 NA NA 513 807 856 NA NA 351 651 864 NA
1491944400.0 20021.0 58 111 299 0 NA 118 298 387 0 NA 728 623 1170 267 NA 566 343 819 294 NA
1491944400.0 20053.0 78 125 324 0 NA 133 291 394 0 NA 6429 633 1106 251 NA 2416 350 864 273 NA
1491944400.0 20434.0 69 126 314 0 NA 131 302 388 0 NA 3056 731 787 259 NA 1278 546 530 266 NA
1491944400.0 20453.0 72 124 304 0 NA 134 298 395 0 NA 8113 751 1016 249 NA 2630 389 579 256 NA
1491944400.0 21221.0 65 291 381 0 NA 125 369 480 0 NA 1939 2020 1695 443 NA 1041 1222 1029 452 NA
1491944400.0 21234.0 76 298 392 0 NA 141 376 493 0 NA 8593 2149 1663 504 NA 3001 994 1153 513 NA
1491944400.0 21234.1 77 298 311 0 NA 140 377 391 0 NA 7478 2067 961 317 NA 2718 970 700 326 NA
1491944400.0 21246.0 78 294 388 0 NA 143 381 490 0 NA 8325 2202 1558 565 NA 2852 1012 1128 573 NA
1491944400.0 23221.0 65 318 389 0 NA 125 391 485 0 NA 2009 2273 1913 484 NA 1090 1115 1125 503 NA
1491944400.0 23246.0 86 330 384 0 NA 150 398 492 0 NA 8490 2292 1508 549 NA 2853 1010 1046 557 NA
1491944400.0 23253.0 153 341 421 0 NA 229 421 513 0 NA 19053 2313 1343 506 NA 6229 1290 941 518 NA
1491944400.0 23653.0 79 124 317 0 NA 132 291 391 0 NA 6264 617 1145 251 NA 2424 350 888 260 NA
1491944400.0 24034.0 77 297 391 0 NA 141 371 490 0 NA 8802 1906 1213 581 NA 3919 895 1060 600 NA
1491944400.0 250200.0 NA 380 586 0 NA NA 643 715 0 NA NA 10124 2203 932 NA NA 3430 1015 983 NA
1491944400.0 25202.0 NA 325 647 0 NA NA 500 978 0 NA NA 3785 4520 838 NA NA 2364 12977 846 NA
1491944400.0 25204.0 NA 297 637 0 NA NA 494 973 0 NA NA 3732 4234 805 NA NA 2651 13366 812 NA
1491944400.0 25205.0 NA 304 696 0 NA NA 498 918 0 NA NA 3182 3205 1105 NA NA 1655 1434 1119 NA
1491944400.0 25206.0 NA 313 688 0 NA NA 515 956 0 NA NA 3663 4781 881 NA NA 2429 13386 889 NA
1491944400.0 25208.0 NA 342 756 0 NA NA 522 960 0 NA NA 4457 5523 951 NA NA 2126 2170 959 NA
1491944400.0 25214.0 NA 332 695 0 NA NA 503 963 0 NA NA 3891 3734 892 NA NA 3025 13011 899 NA
1491944400.0 25402.0 484 0 106 NA NA 650 0 174 NA NA 3901 247 254 NA NA 1457 263 232 NA NA
1491944400.0 25408.0 506 0 107 NA NA 680 0 176 NA NA 5510 218 282 NA NA 2523 232 186 NA NA
1491944400.0 280.0 108 90 362 0 NA 244 360 464 0 NA 5480 366 580 295 NA 1796 189 511 307 NA
1491944400.0 4.29 NA 30 350 0 132 NA 94 457 0 212 NA 78 2224 399 498 NA 90 971 431 372
1491944400.0 4.52 NA 28 368 0 NA NA 93 470 0 NA NA 130 7115 373 NA NA 78 2225 391 NA
1491944400.0 4.54 NA 27 367 0 NA NA 93 464 0 NA NA 127 5963 479 NA NA 80 1911 517 NA
1491944400.0 4.61 NA 25 372 0 NA NA 94 472 0 NA NA 110 6843 354 NA NA 95 2275 363 NA
1491944400.0 4.64 NA 27 370 0 NA NA 93 466 0 NA NA 115 7238 355 NA NA 91 2301 367 NA
1491944400.0 4.75 NA 29 365 0 NA NA 93 475 0 NA NA 121 6495 351 NA NA 88 2026 361 NA
1491944400.0 4.78 NA 50 368 0 NA NA 113 468 0 NA NA 150 7115 373 NA NA 119 2191 397 NA
1491944400.0 500207.0 NA 175 454 0 NA NA 396 571 0 NA NA 3096 1502 331 NA NA 1490 742 340 NA
1491944400.0 50202.0 NA 162 560 0 NA NA 380 710 0 NA NA 1184 2490 374 NA NA 617 1312 381 NA
1491944400.0 50203.0 NA 157 528 0 NA NA 380 687 0 NA NA 1081 2500 369 NA NA 670 1389 379 NA
1491944400.0 50208.0 NA 158 552 0 NA NA 381 721 0 NA NA 1248 3403 385 NA NA 741 1724 394 NA
1491944400.0 7.2 63 174 234 81 0 116 464 344 133 0 566 577 2115 102 357 476 733 2107 134 377
1491944400.0 7.3 57 169 234 80 0 124 464 343 134 0 1531 512 2250 104 354 905 351 2187 143 363
1491944400.0 7.4 59 181 235 82 0 121 465 352 135 0 581 418 2107 100 352 543 359 2086 127 359
