Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1491944400.0 10225.0 NA 284 769 0 NA NA 478 986 0 NA NA 4052 4982 946 NA NA 8264 4060 954 NA
1491944400.0 10424.0 NA 219 512 0 NA NA 346 689 0 NA NA 620 2909 1021 NA NA 608 7686 1034 NA
1491944400.0 105.0 73 80 23 NA NA 154 203 61 NA NA 2418 269 2 NA NA 1083 264 30 NA NA
1491944400.0 10823.0 75 195 524 89 0 119 303 664 126 0 1841 561 3118 126 1074 1019 451 3548 161 1108
1491944400.0 10824.0 78 221 536 95 0 131 330 674 138 0 6225 796 3001 139 912 2308 507 2730 177 922
1491944400.0 10825.0 74 217 535 90 0 125 336 675 127 0 4747 673 3143 125 1074 1649 456 3243 161 1085
1491944400.0 10826.0 80 197 NA NA NA 134 310 NA NA NA 9970 499 NA NA NA 3715 421 NA NA NA
1491944400.0 10842.0 59 203 518 99 0 107 281 664 138 0 1451 434 3020 173 1143 1026 426 3004 215 1172
1491944400.0 110.0 57 82 396 NA NA 110 209 488 NA NA 814 349 441 NA NA 470 248 408 NA NA
1491944400.0 11224.0 79 226 536 0 NA 130 341 688 0 NA 5800 772 3481 1118 NA 1937 489 4050 1127 NA
1491944400.0 120.0 54 82 391 NA NA 111 214 485 NA NA 583 267 410 NA NA 381 179 393 NA NA
1491944400.0 123.1 323 NA NA NA NA 460 NA NA NA NA 642 NA NA NA NA 424 NA NA NA NA
1491944400.0 123.2 334 NA NA NA NA 467 NA NA NA NA 656 NA NA NA NA 560 NA NA NA NA
1491944400.0 123.3 279 NA NA NA NA 422 NA NA NA NA 408 NA NA NA NA 397 NA NA NA NA
1491944400.0 124.1 310 NA NA NA NA 441 NA NA NA NA 415 NA NA NA NA 410 NA NA NA NA
1491944400.0 124.2 320 NA NA NA NA 466 NA NA NA NA 636 NA NA NA NA 439 NA NA NA NA
1491944400.0 124.4 314 NA NA NA NA 436 NA NA NA NA 418 NA NA NA NA 331 NA NA NA NA
1491944400.0 124.5 307 NA NA NA NA 444 NA NA NA NA 423 NA NA NA NA 329 NA NA NA NA
1491944400.0 124.6 278 NA NA NA NA 439 NA NA NA NA 416 NA NA NA NA 344 NA NA NA NA
1491944400.0 128.0 54 87 387 NA NA 108 204 476 NA NA 659 341 430 NA NA 430 254 429 NA NA
1491944400.0 129.0 54 79 387 NA NA 104 209 481 NA NA 561 266 421 NA NA 369 186 399 NA NA
1491944400.0 130.0 57 81 389 NA NA 107 210 482 NA NA 732 304 553 NA NA 454 215 525 NA NA
1491944400.0 1303.0 87 196 191 NA NA 144 303 294 NA NA 8942 678 690 NA NA 3327 994 460 NA NA
1491944400.0 1309.0 NA 224 500 0 NA NA 320 604 0 NA NA 534 899 785 NA NA 422 742 802 NA
1491944400.0 1310.0 NA 214 494 0 NA NA 333 590 0 NA NA 478 703 760 NA NA 348 582 772 NA
1491944400.0 1311.0 NA 189 482 0 69 NA 312 589 0 105 NA 393 619 821 48 NA 306 609 837 101
1491944400.0 1312.0 NA 210 493 0 NA NA 309 585 0 NA NA 464 759 888 NA NA 344 649 910 NA
1491944400.0 1313.0 NA 213 496 0 NA NA 328 601 0 NA NA 600 1100 769 NA NA 444 741 785 NA
1491944400.0 1314.0 NA 197 491 0 NA NA 328 593 0 NA NA 453 750 779 NA NA 348 644 807 NA
1491944400.0 1316.0 NA 196 478 0 NA NA 303 575 0 NA NA 414 601 736 NA NA 361 564 750 NA
1491944400.0 1317.0 NA 185 481 0 NA NA 320 575 0 NA NA 400 631 708 NA NA 314 598 719 NA
1491944400.0 1318.0 NA 194 483 0 NA NA 288 587 0 NA NA 383 564 721 NA NA 317 555 731 NA
1491944400.0 1320.0 NA 190 483 0 NA NA 305 584 0 NA NA 405 600 759 NA NA 314 557 767 NA
1491944400.0 1321.0 NA 190 491 0 NA NA 312 583 0 NA NA 432 602 722 NA NA 331 576 742 NA
1491944400.0 1322.0 NA 190 478 0 NA NA 326 578 0 NA NA 425 624 728 NA NA 339 570 751 NA
1491944400.0 1324.0 NA 207 498 0 NA NA 331 598 0 NA NA 481 775 765 NA NA 624 671 780 NA
1491944400.0 1325.0 NA 212 491 0 76 NA 340 594 0 122 NA 608 965 911 108 NA 419 757 924 151
1491944400.0 1325.2 NA 217 500 0 NA NA 319 597 0 NA NA 609 958 893 NA NA 445 767 902 NA
1491944400.0 1325.4 NA 207 496 0 NA NA 337 595 0 NA NA 595 952 879 NA NA 420 763 898 NA
1491944400.0 1326.0 NA 199 492 0 NA NA 326 588 0 NA NA 423 690 770 NA NA 322 632 795 NA
1491944400.0 1328.0 NA 212 500 0 NA NA 317 601 0 NA NA 502 721 780 NA NA 368 591 787 NA
1491944400.0 1329.0 NA 200 490 0 NA NA 328 588 0 NA NA 447 698 789 NA NA 339 614 815 NA
1491944400.0 1330.0 NA 206 492 0 NA NA 313 588 0 NA NA 516 845 935 NA NA 542 735 963 NA
1491944400.0 1332.0 NA 200 490 0 NA NA 326 587 0 NA NA 446 650 773 NA NA 331 573 793 NA
1491944400.0 1333.0 NA 202 490 0 NA NA 297 582 0 NA NA 421 634 786 NA NA 320 582 808 NA
1491944400.0 1334.0 NA 208 486 0 NA NA 337 585 0 NA NA 445 713 794 NA NA 366 812 807 NA
1491944400.0 1335.0 NA 205 488 0 NA NA 308 589 0 NA NA 427 692 770 NA NA 328 615 797 NA
1491944400.0 1336.0 NA 217 502 0 NA NA 336 599 0 NA NA 894 1929 928 NA NA 509 1045 942 NA
1491944400.0 1337.0 NA 212 499 0 NA NA 340 609 0 NA NA 771 1219 950 NA NA 484 795 959 NA
1491944400.0 1338.0 NA 216 494 0 NA NA 320 587 0 NA NA 520 866 808 NA NA 368 692 822 NA
1491944400.0 1339.0 NA 207 497 0 NA NA 337 597 0 NA NA 739 1247 916 NA NA 487 845 929 NA
1491944400.0 134.803 NA 33 404 0 NA NA 87 488 0 NA NA 142 5692 387 NA NA 140 2162 403 NA
1491944400.0 134.807 NA 84 430 0 NA NA 167 534 0 NA NA 505 5714 342 NA NA 341 2160 351 NA
1491944400.0 134.808 NA 89 436 0 NA NA 162 531 0 NA NA 575 6724 403 NA NA 991 2251 415 NA
1491944400.0 134.809 NA 36 402 0 NA NA 87 476 0 NA NA 133 5902 369 NA NA 110 2229 376 NA
1491944400.0 134.81 NA 32 399 0 NA NA 84 480 0 NA NA 147 4956 325 NA NA 94 1817 331 NA
1491944400.0 134.813 NA 165 66 0 NA NA 264 112 0 NA NA 569 120 104 NA NA 353 376 124 NA
1491944400.0 134.907 NA 87 422 0 NA NA 158 518 0 NA NA 424 4671 392 NA NA 274 1996 415 NA
1491944400.0 134.99603 NA 35 401 0 NA NA 87 480 0 NA NA 140 4768 340 NA NA 96 1595 349 NA
1491944400.0 1340.0 NA 187 485 0 NA NA 311 581 0 NA NA 399 637 785 NA NA 319 603 832 NA
1491944400.0 1341.0 NA 216 499 0 NA NA 339 591 0 NA NA 557 1037 824 NA NA 416 746 848 NA
1491944400.0 1343.0 NA 204 496 0 NA NA 332 600 0 NA NA 501 768 838 NA NA 360 624 853 NA
1491944400.0 1344.0 NA 208 495 0 NA NA 333 589 0 NA NA 473 747 776 NA NA 331 607 785 NA
1491944400.0 1345.0 NA 214 491 0 NA NA 330 585 0 NA NA 475 703 780 NA NA 362 586 790 NA
1491944400.0 1347.0 NA 211 492 0 NA NA 322 587 0 NA NA 485 735 757 NA NA 356 623 778 NA
1491944400.0 1348.0 NA 195 481 0 NA NA 326 579 0 NA NA 430 676 756 NA NA 358 614 765 NA
1491944400.0 1349.0 NA 200 483 0 NA NA 299 574 0 NA NA 442 629 772 NA NA 338 566 784 NA
1491944400.0 135.13 400 0 NA NA NA 504 0 NA NA NA 654 278 NA NA NA 707 288 NA NA NA
1491944400.0 135.8 150 NA NA NA NA 229 NA NA NA NA 221 NA NA NA NA 363 NA NA NA NA
1491944400.0 1350.0 NA 205 489 0 NA NA 314 585 0 NA NA 463 715 764 NA NA 356 620 795 NA
1491944400.0 1351.0 NA 201 487 0 NA NA 304 589 0 NA NA 455 667 754 NA NA 347 603 770 NA
1491944400.0 1352.0 NA 197 483 0 NA NA 326 583 0 NA NA 451 646 750 NA NA 356 582 758 NA
1491944400.0 1353.0 NA 222 501 0 NA NA 320 590 0 NA NA 513 775 767 NA NA 372 647 779 NA
1491944400.0 1354.0 NA 206 498 0 NA NA 319 592 0 NA NA 456 640 785 NA NA 365 564 806 NA
1491944400.0 1355.0 NA 201 494 0 NA NA 329 591 0 NA NA 468 724 768 NA NA 350 594 777 NA
1491944400.0 1356.0 90 206 498 0 112 140 334 604 0 160 3817 578 918 1025 198 1525 435 830 1282 236
1491944400.0 136.721 NA 203 440 0 NA NA 299 526 0 NA NA 2720 6299 560 NA NA 959 2222 569 NA
1491944400.0 136.722 NA 205 448 0 NA NA 301 546 0 NA NA 3303 7573 556 NA NA 1144 2531 567 NA
1491944400.0 136.723 NA 194 445 0 NA NA 296 519 0 NA NA 2823 7006 555 NA NA 1041 2610 570 NA
1491944400.0 136.724 NA 203 451 0 NA NA 301 530 0 NA NA 5268 10491 659 NA NA 1648 3398 668 NA
1491944400.0 136.726 NA 210 446 0 NA NA 302 529 0 NA NA 4360 9566 662 NA NA 1443 3112 672 NA
1491944400.0 136.728 NA 226 459 0 NA NA 347 557 0 NA NA 5215 7503 561 NA NA 7167 2930 568 NA
1491944400.0 136.729 NA 204 443 0 NA NA 298 529 0 NA NA 3075 7629 567 NA NA 1091 2610 587 NA
1491944400.0 136.73 NA 199 459 0 NA NA 293 564 0 NA NA 3965 9114 737 NA NA 1253 3039 749 NA
1491944400.0 136.731 NA 203 441 0 NA NA 309 527 0 NA NA 3393 7960 571 NA NA 1089 3211 590 NA
1491944400.0 136.732 NA 194 434 0 NA NA 295 525 0 NA NA 2010 5843 569 NA NA 736 3080 578 NA
1491944400.0 136.7321 NA 197 461 0 NA NA 298 555 0 NA NA 2075 5853 565 NA NA 884 2087 576 NA
1491944400.0 136.733 NA 176 72 0 NA NA 264 119 0 NA NA 704 415 108 NA NA 747 394 118 NA
1491944400.0 136.734 NA 196 442 0 NA NA 300 526 0 NA NA 3384 7574 553 NA NA 1368 2610 571 NA
1491944400.0 136.736 NA 206 452 0 NA NA 320 552 0 NA NA 6299 14864 749 NA NA 2182 4757 757 NA
1491944400.0 136.738 NA 213 454 0 NA NA 313 551 0 NA NA 6857 15673 644 NA NA 2067 4827 694 NA
1491944400.0 136.739 NA 221 466 0 NA NA 318 560 0 NA NA 10371 17529 575 NA NA 3120 5242 587 NA
1491944400.0 136.74 NA 224 473 0 NA NA 332 581 0 NA NA 7964 16205 635 NA NA 3325 6558 658 NA
1491944400.0 136.741 NA 220 458 0 NA NA 319 557 0 NA NA 7755 15683 623 NA NA 3344 6439 638 NA
1491944400.0 136.744 NA 208 458 0 NA NA 325 560 0 NA NA 7121 14914 531 NA NA 2791 4338 538 NA
1491944400.0 136.747 NA 204 443 0 NA NA 314 545 0 NA NA 6241 15022 662 NA NA 1871 4945 671 NA
1491944400.0 136.748 NA 212 447 0 NA NA 318 566 0 NA NA 6718 15586 725 NA NA 2244 5293 734 NA
1491944400.0 136.749 NA 209 457 0 NA NA 322 559 0 NA NA 7086 15661 639 NA NA 2117 4762 646 NA
1491944400.0 136.75 NA 227 471 0 NA NA 328 574 0 NA NA 10214 18391 633 NA NA 2877 5826 642 NA
1491944400.0 136.753 NA 207 454 0 NA NA 312 551 0 NA NA 6474 16245 668 NA NA 1921 5327 686 NA
1491944400.0 136.754 NA 211 456 0 NA NA 319 548 0 NA NA 5856 13682 675 NA NA 1821 4773 683 NA
1491944400.0 136.755 NA 224 462 0 NA NA 322 557 0 NA NA 7577 16725 628 NA NA 2280 5334 651 NA
1491944400.0 136.756 NA 205 442 0 NA NA 298 532 0 NA NA 4127 10802 666 NA NA 1572 3527 676 NA
1491944400.0 136.757 NA 213 456 0 NA NA 327 557 0 NA NA 6321 15233 663 NA NA 1972 4640 681 NA
1491944400.0 136.758 NA 212 477 0 NA NA 324 571 0 NA NA 8857 19876 694 NA NA 2861 6086 719 NA
1491944400.0 136.759 NA 217 481 0 NA NA 333 597 0 NA NA 9261 19471 527 NA NA 2732 5536 535 NA
1491944400.0 136.76 NA 218 478 0 NA NA 341 591 0 NA NA 9175 22632 622 NA NA 2559 6994 645 NA
1491944400.0 136.761 NA 219 485 0 NA NA 331 597 0 NA NA 12811 27762 582 NA NA 3630 7841 595 NA
1491944400.0 136.762 NA 239 505 0 NA NA 363 625 0 NA NA 13519 30641 615 NA NA 3819 8563 631 NA
1491944400.0 136.763 NA 212 473 0 NA NA 337 575 0 NA NA 11052 24405 749 NA NA 3326 7065 768 NA
1491944400.0 136.764 NA 222 472 0 NA NA 334 575 0 NA NA 12466 23005 625 NA NA 4059 6744 638 NA
1491944400.0 136.765 NA 219 474 0 NA NA 326 571 0 NA NA 6493 18409 643 NA NA 2370 5600 669 NA
1491944400.0 136.766 NA 219 472 0 NA NA 338 571 0 NA NA 10007 20596 529 NA NA 2935 5784 538 NA
1491944400.0 136.768 NA 213 471 0 NA NA 332 571 0 NA NA 8963 20557 648 NA NA 2574 5978 656 NA
1491944400.0 136.769 NA 204 457 0 NA NA 303 546 0 NA NA 5527 13169 618 NA NA 1838 4121 630 NA
1491944400.0 136.77 NA 207 466 0 NA NA 309 570 0 NA NA 6306 14212 690 NA NA 1951 4659 704 NA
1491944400.0 136.772 NA 213 472 0 NA NA 320 561 0 NA NA 8711 16065 647 NA NA 2552 4948 655 NA
1491944400.0 136.773 NA 223 463 0 NA NA 317 572 0 NA NA 7217 14436 628 NA NA 2679 4801 639 NA
1491944400.0 136.774 NA 221 459 0 NA NA 307 550 0 NA NA 7081 14562 609 NA NA 3270 6399 645 NA
1491944400.0 136.775 NA 205 455 0 NA NA 298 548 0 NA NA 5771 12965 633 NA NA 1794 4164 642 NA
1491944400.0 136.777 NA 212 463 0 NA NA 312 548 0 NA NA 7167 14649 619 NA NA 2171 4503 629 NA
1491944400.0 136.779 NA 208 457 0 NA NA 305 544 0 NA NA 6060 13592 608 NA NA 1890 4645 629 NA
1491944400.0 1360.0 87 208 461 0 NA 201 300 582 0 NA 3778 415 931 964 NA 2433 580 6316 995 NA
1491944400.0 1361.0 83 214 491 0 NA 196 296 576 0 NA 4882 633 943 1109 NA 3058 475 793 1777 NA
1491944400.0 1362.0 85 203 488 0 NA 198 303 591 0 NA 5799 572 876 1026 NA 4330 448 784 1033 NA
1491944400.0 1364.0 NA 186 485 0 NA NA 323 587 0 NA NA 444 633 753 NA NA 348 575 770 NA
1491944400.0 1365.0 NA 204 488 0 NA NA 306 590 0 NA NA 458 684 763 NA NA 341 602 772 NA
1491944400.0 1366.0 NA 196 482 0 NA NA 317 580 0 NA NA 431 658 786 NA NA 356 595 798 NA
1491944400.0 139901.0 NA 195 488 0 NA NA 331 586 0 NA NA 466 680 789 NA NA 364 604 806 NA
1491944400.0 139902.0 NA 225 498 0 NA NA 323 595 0 NA NA 590 944 986 NA NA 437 740 1003 NA
1491944400.0 13992502.0 NA 289 705 0 NA NA 488 906 0 NA NA 3517 3975 1146 NA NA 2409 2115 1316 NA
1491944400.0 140.51 NA 34 365 0 NA NA 93 464 0 NA NA 466 1121 176 NA NA 298 937 217 NA
1491944400.0 145.0 NA 200 465 0 NA NA 298 606 0 NA NA 1739 1744 140 NA NA 1771 1323 158 NA
1491944400.0 20034.0 79 124 294 0 NA 122 197 369 0 NA 2974 591 631 220 NA 1145 423 465 239 NA
1491944400.0 20053.0 78 130 292 0 NA 126 185 365 0 NA 8888 843 1120 305 NA 2993 588 696 312 NA
1491944400.0 204.0 80 136 451 0 NA 161 275 554 0 NA 2833 503 955 343 NA 1031 331 562 350 NA
1491944400.0 20434.0 78 121 300 0 NA 125 188 362 0 NA 2799 586 609 198 NA 1158 408 434 211 NA
1491944400.0 20446.0 80 121 287 0 NA 123 198 359 0 NA 2181 585 539 210 NA 947 427 469 234 NA
1491944400.0 20453.0 81 123 293 0 NA 127 189 369 0 NA 6785 704 988 264 NA 2812 538 591 283 NA
1491944400.0 21221.0 77 289 368 0 NA 118 380 450 0 NA 11589 3634 2641 1779 NA 4948 2828 2228 1787 NA
1491944400.0 21234.0 89 293 377 0 NA 134 355 462 0 NA 17929 3481 2457 1804 NA 6968 2607 2209 1813 NA
1491944400.0 21234.1 85 293 264 0 NA 134 377 332 0 NA 16354 3545 2149 252 NA 5048 2689 2050 257 NA
1491944400.0 21246.0 92 295 378 0 NA 136 382 457 0 NA 16966 3609 2328 1783 NA 6700 2628 2148 1791 NA
1491944400.0 21253.0 99 300 382 0 NA 147 366 470 0 NA 26180 3447 2491 2137 NA 8915 2588 2206 2173 NA
1491944400.0 23221.0 73 318 367 0 NA 118 389 456 0 NA 11550 3724 3211 2320 NA 3993 2760 2907 2533 NA
1491944400.0 23234.0 107 332 384 0 NA 156 423 471 0 NA 18571 3420 2486 1817 NA 7059 2576 2221 1827 NA
1491944400.0 23246.0 97 322 377 0 NA 143 395 460 0 NA 17979 3499 2392 1784 NA 6869 2580 2209 1793 NA
1491944400.0 23253.0 162 336 391 0 NA 223 436 490 0 NA 31661 3421 2892 2048 NA 11207 2495 2593 2419 NA
1491944400.0 23653.0 79 124 296 0 NA 126 193 367 0 NA 6998 658 959 256 NA 2290 473 616 268 NA
1491944400.0 24034.0 89 296 379 0 NA 134 389 460 0 NA 18158 3537 2462 1793 NA 7082 2581 2228 1803 NA
1491944400.0 250199.0 211 NA NA NA NA 397 NA NA NA NA 4957 NA NA NA NA 2454 NA NA NA NA
1491944400.0 250200.0 NA 381 574 0 NA NA 618 694 0 NA NA 12077 2724 1043 NA NA 6281 1255 1136 NA
1491944400.0 250202.0 NA 398 582 0 NA NA 653 711 0 NA NA 14495 2990 876 NA NA 4744 1381 891 NA
1491944400.0 250203.0 NA 381 567 0 NA NA 631 688 0 NA NA 12732 2718 1009 NA NA 4730 2168 1017 NA
1491944400.0 250205.0 NA 392 553 0 NA NA 641 691 0 NA NA 13250 2900 1076 NA NA 4585 1491 1082 NA
1491944400.0 250206.0 NA 374 563 0 NA NA 637 687 0 NA NA 12863 3021 1088 NA NA 4376 1522 1104 NA
1491944400.0 250207.0 NA 369 562 0 NA NA 662 684 0 NA NA 10785 2447 1059 NA NA 3793 1282 1689 NA
1491944400.0 250399.0 227 NA NA NA NA 380 NA NA NA NA 859 NA NA NA NA 1148 NA NA NA NA
1491944400.0 25200.0 NA 292 682 0 NA NA 475 889 0 NA NA 2920 3661 1116 NA NA 2345 2402 1877 NA
1491944400.0 25202.0 NA 323 650 0 NA NA 448 889 0 NA NA 3379 4094 1138 NA NA 1703 2486 1405 NA
1491944400.0 25203.0 NA 318 743 0 NA NA 457 915 0 NA NA 3203 3325 992 NA NA 2310 1671 1015 NA
1491944400.0 25204.0 NA 289 724 0 NA NA 470 896 0 NA NA 2941 3168 1123 NA NA 1777 1703 1932 NA
1491944400.0 25205.0 NA 289 721 0 NA NA 452 913 0 NA NA 2282 2860 925 NA NA 2041 2472 937 NA
1491944400.0 25206.0 NA 324 701 0 NA NA 443 953 0 NA NA 2556 3329 947 NA NA 1492 1815 966 NA
1491944400.0 25210.0 91 286 707 0 NA 202 456 858 0 NA 3722 1381 2153 1058 NA 2408 1199 1620 1067 NA
1491944400.0 25211.0 86 320 691 0 NA 199 449 906 0 NA 4789 3054 3335 1147 NA 3346 1646 1620 1251 NA
1491944400.0 25212.0 78 283 732 0 NA 195 448 897 0 NA 5202 2926 3303 857 NA 3653 1931 1735 869 NA
1491944400.0 25213.0 84 285 736 0 NA 196 461 894 0 NA 6105 3126 3579 1115 NA 4070 2286 1723 1146 NA
1491944400.0 25214.0 NA 329 702 0 NA NA 455 886 0 NA NA 3309 4090 1116 NA NA 1849 2514 1130 NA
1491944400.0 280.0 114 94 399 0 NA 226 212 486 0 NA 4179 281 444 320 NA 1579 187 374 326 NA
1491944400.0 34.0 79 92 396 0 NA 155 211 482 0 NA 2793 286 480 333 NA 987 185 399 342 NA
1491944400.0 36.0 NA 102 409 0 NA NA 227 495 0 NA NA 1535 8626 498 NA NA 588 3075 516 NA
1491944400.0 4.22 NA 174 64 57 0 NA 274 110 110 0 NA 644 89 107 104 NA 360 59 72 110
1491944400.0 4.28 NA 68 367 0 NA NA 116 434 0 NA NA 84 1529 785 NA NA 429 1505 795 NA
1491944400.0 4.57 NA 51 378 0 NA NA 99 453 0 NA NA 129 5811 329 NA NA 91 1796 344 NA
1491944400.0 4.64 NA 28 372 0 NA NA 78 444 0 NA NA 111 6075 366 NA NA 74 2146 384 NA
1491944400.0 4.65 NA 27 385 0 NA NA 79 470 0 NA NA 132 7302 334 NA NA 104 2142 358 NA
1491944400.0 4.73 NA 36 380 0 NA NA 84 444 0 NA NA 142 4944 319 NA NA 122 1590 328 NA
1491944400.0 4.76 NA 63 373 0 NA NA 103 464 0 NA NA 144 5867 314 NA NA 132 1842 321 NA
1491944400.0 4001.0 NA 130 461 NA NA NA 290 567 NA NA NA 786 1291 NA NA NA 403 643 NA NA
1491944400.0 4008.0 36 0 0 NA NA 81 0 0 NA NA 315 132 325 NA NA 341 145 353 NA NA
1491944400.0 5.1 321 0 NA NA NA 473 0 NA NA NA 709 147 NA NA NA 422 166 NA NA NA
1491944400.0 5.2 282 0 NA NA NA 434 0 NA NA NA 428 102 NA NA NA 446 132 NA NA NA
1491944400.0 5.3 283 0 NA NA NA 420 0 NA NA NA 431 106 NA NA NA 345 171 NA NA NA
1491944400.0 5.4 319 0 NA NA NA 463 0 NA NA NA 638 131 NA NA NA 394 141 NA NA NA
1491944400.0 5.5 329 0 NA NA NA 460 0 NA NA NA 643 135 NA NA NA 419 162 NA NA NA
1491944400.0 5.6 334 0 NA NA NA 460 0 NA NA NA 733 143 NA NA NA 424 150 NA NA NA
1491944400.0 5.7 321 0 NA NA NA 462 0 NA NA NA 628 136 NA NA NA 395 144 NA NA NA
1491944400.0 500199.0 158 NA NA NA NA 337 NA NA NA NA 3699 NA NA NA NA 1788 NA NA NA NA
1491944400.0 500200.0 NA 191 462 0 NA NA 370 562 0 NA NA 3337 1553 353 NA NA 1417 701 365 NA
1491944400.0 500202.0 NA 193 478 0 NA NA 368 580 0 NA NA 3632 2069 499 NA NA 1718 948 512 NA
1491944400.0 500203.0 NA 197 464 0 NA NA 358 564 0 NA NA 3339 1499 380 NA NA 1728 730 511 NA
1491944400.0 500204.0 NA 193 469 0 NA NA 365 569 0 NA NA 3332 1451 371 NA NA 1846 718 495 NA
1491944400.0 500205.0 NA 189 463 0 NA NA 369 556 0 NA NA 3265 1550 363 NA NA 1444 825 371 NA
1491944400.0 500206.0 NA 187 465 0 NA NA 354 582 0 NA NA 3262 1593 386 NA NA 1403 719 395 NA
1491944400.0 500207.0 NA 179 461 0 NA NA 342 571 0 NA NA 2915 1442 344 NA NA 1283 712 353 NA
1491944400.0 50200.0 NA 158 543 0 NA NA 312 686 0 NA NA 1114 1914 359 NA NA 600 991 367 NA
1491944400.0 50202.0 NA 169 553 0 NA NA 319 690 0 NA NA 1170 1973 361 NA NA 665 998 372 NA
1491944400.0 50204.0 NA 166 536 0 NA NA 325 690 0 NA NA 1148 2005 384 NA NA 939 949 391 NA
1491944400.0 50208.0 NA 167 552 0 NA NA 314 700 0 NA NA 1171 2946 472 NA NA 735 1761 486 NA
1491944400.0 503.0 30 0 NA NA NA 73 0 NA NA NA 66 11 NA NA NA 63 16 NA NA NA
1491944400.0 504.0 32 0 NA NA NA 74 0 NA NA NA 58 10 NA NA NA 43 15 NA NA NA
1491944400.0 505.0 32 0 NA NA NA 74 0 NA NA NA 60 11 NA NA NA 43 16 NA NA NA
1491944400.0 506.0 34 0 NA NA NA 73 0 NA NA NA 51 11 NA NA NA 39 17 NA NA NA
1491944400.0 507.0 31 0 NA NA NA 72 0 NA NA NA 58 11 NA NA NA 60 16 NA NA NA
1491944400.0 508.0 34 0 NA NA NA 72 0 NA NA NA 32 10 NA NA NA 30 19 NA NA NA
1491944400.0 509.0 30 0 NA NA NA 71 0 NA NA NA 22 10 NA NA NA 41 14 NA NA NA
1491944400.0 510.0 31 0 NA NA NA 73 0 NA NA NA 123 11 NA NA NA 119 16 NA NA NA
1491944400.0 513.0 0 NA NA NA NA 0 NA NA NA NA 310 NA NA NA NA 332 NA NA NA NA
1491944400.0 514.0 15 34 0 NA NA 137 76 0 NA NA 303 45 11 NA NA 358 84 30 NA NA
1491944400.0 516.0 0 NA NA NA NA 0 NA NA NA NA 307 NA NA NA NA 557 NA NA NA NA
1491944400.0 517.0 15 40 0 NA NA 137 76 0 NA NA 1468 52 13 NA NA 1526 53 17 NA NA
1491944400.0 519.0 0 NA NA NA NA 0 NA NA NA NA 314 NA NA NA NA 441 NA NA NA NA
1491944400.0 520.0 15 38 0 NA NA 137 76 0 NA NA 1474 46 11 NA NA 1534 47 16 NA NA
1491944400.0 521.0 0 NA NA NA NA 0 NA NA NA NA 308 NA NA NA NA 330 NA NA NA NA
1491944400.0 523.0 15 46 0 NA NA 137 88 0 NA NA 822 81 11 NA NA 678 61 15 NA NA
1491944400.0 525.0 0 NA NA NA NA 0 NA NA NA NA 319 NA NA NA NA 682 NA NA NA NA
1491944400.0 528.0 0 NA NA NA NA 0 NA NA NA NA 365 NA NA NA NA 413 NA NA NA NA
1491944400.0 530.0 15 34 0 NA NA 137 76 0 NA NA 1465 61 11 NA NA 1506 80 23 NA NA
