Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1491944400.0 1350.0 NA 216 496 0 NA NA 476 622 0 NA NA 668 1183 1231 NA NA 387 876 1237 NA
1491944400.0 1351.0 NA 211 499 0 NA NA 477 630 0 NA NA 622 1001 1146 NA NA 369 760 1155 NA
1491944400.0 1352.0 NA 215 499 0 NA NA 476 615 0 NA NA 711 1045 1064 NA NA 415 795 1072 NA
1491944400.0 1353.0 NA 223 507 0 NA NA 479 618 0 NA NA 808 1212 1059 NA NA 439 859 1065 NA
1491944400.0 1354.0 NA 216 501 0 NA NA 478 617 0 NA NA 787 1258 1061 NA NA 440 948 1068 NA
1491944400.0 1355.0 NA 221 506 0 NA NA 479 625 0 NA NA 873 1288 1229 NA NA 462 888 1237 NA
1491944400.0 136.721 NA 196 453 0 NA NA 325 551 0 NA NA 2205 5197 478 NA NA 747 1734 486 NA
1491944400.0 136.722 NA 207 460 0 NA NA 333 596 0 NA NA 2649 6337 477 NA NA 881 2075 483 NA
1491944400.0 136.723 NA 198 452 0 NA NA 325 547 0 NA NA 2292 5544 470 NA NA 764 1794 488 NA
1491944400.0 136.725 NA 210 464 0 NA NA 330 598 0 NA NA 2637 6013 481 NA NA 927 1930 498 NA
1491944400.0 136.726 NA 209 449 0 NA NA 330 559 0 NA NA 2826 6232 475 NA NA 898 1995 481 NA
1491944400.0 136.727 NA 240 485 0 NA NA 416 610 0 NA NA 6461 7487 585 NA NA 11126 3261 597 NA
1491944400.0 136.728 NA 277 487 0 NA NA 411 608 0 NA NA 9144 8119 542 NA NA 13360 2781 549 NA
1491944400.0 136.729 NA 205 448 0 NA NA 323 552 0 NA NA 2352 6031 473 NA NA 798 2132 480 NA
1491944400.0 136.73 NA 207 466 0 NA NA 331 612 0 NA NA 2663 6253 462 NA NA 902 2098 467 NA
1491944400.0 136.731 NA 205 455 0 NA NA 333 562 0 NA NA 2715 6153 475 NA NA 873 1950 479 NA
1491944400.0 136.732 NA 199 434 0 NA NA 319 557 0 NA NA 3326 7390 654 NA NA 1203 2536 659 NA
1491944400.0 136.7321 NA 209 470 0 NA NA 321 575 0 NA NA 1679 4711 469 NA NA 629 1615 481 NA
1491944400.0 136.734 NA 209 444 0 NA NA 324 558 0 NA NA 2777 6106 462 NA NA 1066 2011 472 NA
1491944400.0 136.736 NA 213 462 0 NA NA 349 591 0 NA NA 5623 11934 576 NA NA 1775 3704 586 NA
1491944400.0 136.737 NA 219 476 0 NA NA 348 641 0 NA NA 5074 11542 514 NA NA 1501 3473 536 NA
1491944400.0 136.738 NA 220 457 0 NA NA 344 588 0 NA NA 4842 11447 510 NA NA 1720 3588 514 NA
1491944400.0 136.741 NA 220 462 0 NA NA 355 590 0 NA NA 5362 11228 503 NA NA 1581 3522 511 NA
1491944400.0 136.742 NA 221 461 0 NA NA 337 578 0 NA NA 4130 10699 511 NA NA 1428 3339 521 NA
1491944400.0 136.743 NA 216 463 0 NA NA 342 578 0 NA NA 4625 10532 563 NA NA 1550 3904 570 NA
1491944400.0 136.746 NA 213 458 0 NA NA 342 586 0 NA NA 4693 10664 541 NA NA 1392 3385 575 NA
1491944400.0 136.747 NA 218 462 0 NA NA 345 586 0 NA NA 4175 10367 501 NA NA 1514 3316 508 NA
1491944400.0 136.748 NA 221 473 0 NA NA 344 613 0 NA NA 4644 11041 539 NA NA 1474 3414 545 NA
1491944400.0 136.75 NA 229 473 0 NA NA 362 613 0 NA NA 8012 15625 615 NA NA 2721 4627 648 NA
1491944400.0 136.752 NA 215 463 0 NA NA 348 588 0 NA NA 5147 11002 518 NA NA 1566 3271 527 NA
1491944400.0 136.753 NA 217 463 0 NA NA 342 587 0 NA NA 4237 10858 511 NA NA 1379 3565 523 NA
1491944400.0 136.754 NA 217 464 0 NA NA 346 591 0 NA NA 4156 10051 560 NA NA 1400 3266 569 NA
1491944400.0 136.756 NA 211 461 0 NA NA 328 569 0 NA NA 2673 6792 486 NA NA 1152 2153 491 NA
1491944400.0 136.757 NA 217 440 0 NA NA 341 586 0 NA NA 4314 10585 507 NA NA 1378 3550 513 NA
1491944400.0 136.76 NA 237 487 0 NA NA 377 618 0 NA NA 8601 18680 741 NA NA 2560 5826 973 NA
1491944400.0 136.761 NA 227 501 0 NA NA 371 637 0 NA NA 9316 20960 558 NA NA 2957 6055 567 NA
1491944400.0 136.762 NA 254 513 0 NA NA 398 655 0 NA NA 9741 22816 556 NA NA 2829 6492 573 NA
1491944400.0 136.763 NA 227 486 0 NA NA 364 624 0 NA NA 7704 18218 552 NA NA 2212 5342 558 NA
1491944400.0 136.764 NA 233 478 0 NA NA 363 615 0 NA NA 9700 17973 573 NA NA 3079 5274 583 NA
1491944400.0 136.765 NA 225 466 0 NA NA 354 605 0 NA NA 4645 12803 514 NA NA 1621 3795 535 NA
1491944400.0 136.766 NA 226 483 0 NA NA 367 613 0 NA NA 6636 16464 558 NA NA 2151 4676 578 NA
1491944400.0 136.767 NA 218 456 0 NA NA 339 598 0 NA NA 3182 11609 601 NA NA 1256 3659 609 NA
1491944400.0 136.769 NA 207 462 0 NA NA 339 581 0 NA NA 4119 10152 534 NA NA 1295 3393 545 NA
1491944400.0 136.77 NA 219 473 0 NA NA 335 618 0 NA NA 4553 10857 535 NA NA 1347 3324 540 NA
1491944400.0 136.771 NA 222 459 0 NA NA 339 575 0 NA NA 4346 10192 551 NA NA 1576 4092 559 NA
1491944400.0 136.773 NA 219 483 0 NA NA 349 623 0 NA NA 4881 10696 499 NA NA 1521 3813 518 NA
1491944400.0 136.774 NA 224 472 0 NA NA 342 581 0 NA NA 4885 10517 501 NA NA 1519 3377 509 NA
1491944400.0 136.775 NA 213 455 0 NA NA 333 570 0 NA NA 4301 10194 564 NA NA 1335 3096 570 NA
1491944400.0 136.776 NA 208 459 0 NA NA 327 572 0 NA NA 3691 9659 560 NA NA 1338 3821 568 NA
1491944400.0 136.778 NA 201 455 0 NA NA 312 555 0 NA NA 1776 6045 478 NA NA 642 1920 485 NA
1491944400.0 136.779 NA 216 459 0 NA NA 337 579 0 NA NA 4374 10333 557 NA NA 1519 3318 562 NA
1491944400.0 1360.0 83 221 502 0 NA 215 469 629 0 NA 2994 384 717 847 NA 2072 294 603 858 NA
1491944400.0 1361.0 94 224 512 0 NA 228 470 632 0 NA 4369 560 925 901 NA 2524 528 682 909 NA
1491944400.0 1362.0 96 210 510 0 NA 228 470 622 0 NA 4143 470 840 848 NA 2828 302 704 857 NA
1491944400.0 1363.0 94 226 506 0 NA 225 469 611 0 NA 4513 516 815 808 NA 2898 499 610 823 NA
1491944400.0 1364.0 NA 210 495 0 NA NA 485 620 0 NA NA 647 1172 1066 NA NA 383 905 1072 NA
1491944400.0 1365.0 NA 212 497 0 NA NA 477 624 0 NA NA 699 1135 1150 NA NA 389 811 1160 NA
1491944400.0 1366.0 NA 212 507 0 NA NA 483 605 0 NA NA 770 1142 1052 NA NA 444 847 1057 NA
1491944400.0 139901.0 NA 213 497 0 NA NA 477 618 0 NA NA 677 1161 1152 NA NA 397 842 1158 NA
1491944400.0 139902.0 NA 224 512 0 NA NA 476 620 0 NA NA 824 1696 1083 NA NA 438 1170 1088 NA
1491944400.0 13992501.0 NA 334 735 0 NA NA 529 941 0 NA NA 2814 3378 938 NA NA 2492 1979 945 NA
1491944400.0 13992502.0 NA 329 753 0 NA NA 536 943 0 NA NA 2833 3362 938 NA NA 2667 1623 952 NA
1491944400.0 145.0 NA 226 510 0 NA NA 443 650 0 NA NA 3309 2797 227 NA NA 3077 2174 231 NA
1491944400.0 20034.0 76 125 312 0 NA 133 301 410 0 NA 2687 553 679 207 NA 1353 282 432 212 NA
1491944400.0 20046.0 72 130 308 0 NA 129 300 405 0 NA 1970 545 579 201 NA 930 279 398 206 NA
1491944400.0 20053.0 71 126 310 0 NA 135 301 410 0 NA 11010 997 1497 326 NA 3510 495 729 331 NA
1491944400.0 20434.0 72 128 309 0 NA 133 298 407 0 NA 2855 580 674 221 NA 1193 481 408 227 NA
1491944400.0 20446.0 67 126 301 0 NA 130 301 402 0 NA 3429 948 1052 326 NA 1347 434 691 335 NA
1491944400.0 20453.0 72 127 307 0 NA 135 302 414 0 NA 11551 959 1425 328 NA 3772 444 709 333 NA
1491944400.0 21221.0 67 288 384 0 NA 126 379 500 0 NA 3838 2965 2354 660 NA 1936 1387 1343 665 NA
1491944400.0 21234.1 78 305 310 0 NA 142 374 403 0 NA 10155 2787 1405 420 NA 3788 1341 999 423 NA
1491944400.0 21246.0 80 305 405 0 NA 145 373 505 0 NA 5196 1773 1099 441 NA 1973 877 810 447 NA
1491944400.0 21253.0 93 307 411 0 NA 158 386 517 0 NA 11382 1861 1194 485 NA 4087 897 780 494 NA
1491944400.0 23221.0 67 320 384 0 NA 127 397 501 0 NA 3897 3103 2322 625 NA 2005 1433 1318 632 NA
1491944400.0 23246.0 89 337 399 0 NA 153 401 508 0 NA 5063 1970 1063 457 NA 2149 934 735 465 NA
1491944400.0 23253.0 156 349 421 0 NA 233 423 534 0 NA 19738 2352 1351 524 NA 6086 1076 894 536 NA
1491944400.0 23634.0 76 125 306 0 NA 131 302 408 0 NA 2796 542 681 208 NA 1273 282 411 213 NA
1491944400.0 23646.0 66 123 301 0 NA 129 300 400 0 NA 4093 945 994 303 NA 1715 469 659 307 NA
1491944400.0 23653.0 72 129 305 0 NA 135 307 408 0 NA 10002 1058 1471 337 NA 3422 471 783 341 NA
1491944400.0 24034.0 80 312 399 0 NA 142 375 505 0 NA 5543 2082 1221 478 NA 2228 1057 809 485 NA
1491944400.0 24434.0 79 304 399 0 NA 143 375 506 0 NA 5707 1990 1240 512 NA 2219 1096 886 519 NA
1491944400.0 24834.0 81 313 406 0 NA 143 389 509 0 NA 5564 1813 1136 454 NA 2300 874 768 459 NA
1491944400.0 250200.0 NA 407 553 0 NA NA 647 735 0 NA NA 9787 2437 854 NA NA 3144 1736 886 NA
1491944400.0 250200.1 90 346 209 NA NA 172 529 345 NA NA 5713 1841 1438 NA NA 2001 870 639 NA NA
1491944400.0 250203.0 NA 400 591 0 NA NA 676 730 0 NA NA 9772 2236 859 NA NA 3212 1107 880 NA
1491944400.0 250204.0 NA 414 552 0 NA NA 678 737 0 NA NA 9771 2577 850 NA NA 2992 1656 868 NA
1491944400.0 250206.0 NA 400 593 0 NA NA 647 729 0 NA NA 9358 2116 852 NA NA 3137 951 865 NA
1491944400.0 25200.0 NA 312 741 0 NA NA 529 953 0 NA NA 2547 2873 848 NA NA 3603 1913 869 NA
1491944400.0 25202.0 NA 345 741 0 NA NA 539 954 0 NA NA 3312 3408 970 NA NA 2483 1645 977 NA
1491944400.0 25204.0 NA 324 725 0 NA NA 561 939 0 NA NA 2681 2744 895 NA NA 2842 1523 923 NA
1491944400.0 25205.0 NA 311 726 0 NA NA 519 957 0 NA NA 2743 2845 836 NA NA 3589 1954 855 NA
1491944400.0 25207.0 NA 314 713 0 NA NA 506 918 0 NA NA 2687 2681 896 NA NA 2688 1757 916 NA
1491944400.0 25208.0 NA 347 679 0 NA NA 520 1010 0 NA NA 2959 3961 869 NA NA 2737 2370 890 NA
1491944400.0 25209.0 NA 338 758 0 NA NA 524 951 0 NA NA 3268 3180 913 NA NA 4108 1515 922 NA
1491944400.0 25211.0 99 314 708 0 NA 221 516 939 0 NA 4208 2661 2988 904 NA 2580 3212 1482 913 NA
