Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1491944400.0 4.52 NA 30 216 0 NA NA NA NA NA 153 423 0 NA NA NA NA NA 92 7572 512 NA NA NA NA NA 135 8038 541 NA NA NA NA
1491944400.0 4.53 NA 31 219 0 NA NA NA NA NA 153 422 0 NA NA NA NA NA 92 10359 738 NA NA NA NA NA 120 10795 808 NA NA NA NA
1491944400.0 4.54 NA 29 218 0 NA NA NA NA NA 153 427 0 NA NA NA NA NA 92 10739 741 NA NA NA NA NA 132 11209 799 NA NA NA NA
1491944400.0 4.55 NA 27 211 0 NA NA NA NA NA 153 423 0 NA NA NA NA NA 75 5379 310 NA NA NA NA NA 177 5647 369 NA NA NA NA
1491944400.0 4.57 NA 59 217 0 NA NA NA NA NA 175 431 0 NA NA NA NA NA 100 9070 489 NA NA NA NA NA 132 9542 529 NA NA NA NA
1491944400.0 4.63 NA 29 211 0 NA NA NA NA NA 153 422 0 NA NA NA NA NA 78 4888 307 NA NA NA NA NA 145 5199 474 NA NA NA NA
1491944400.0 4.64 NA 27 213 0 NA NA NA NA NA 152 423 0 NA NA NA NA NA 73 4723 315 NA NA NA NA NA 93 5659 328 NA NA NA NA
1491944400.0 4.65 NA 27 217 0 NA NA NA NA NA 153 431 0 NA NA NA NA NA 91 6827 314 NA NA NA NA NA 429 7081 360 NA NA NA NA
1491944400.0 4.67 NA 59 212 0 NA NA NA NA NA 177 430 0 NA NA NA NA NA 83 5501 337 NA NA NA NA NA 148 6352 376 NA NA NA NA
1491944400.0 4.75 NA 28 216 0 NA NA NA NA NA 153 424 0 NA NA NA NA NA 94 10617 721 NA NA NA NA NA 117 11006 773 NA NA NA NA
1491944400.0 4.76 NA 65 214 0 NA NA NA NA NA 182 431 0 NA NA NA NA NA 82 5266 320 NA NA NA NA NA 140 5528 403 NA NA NA NA
1491944400.0 4.77 NA 50 219 0 NA NA NA NA NA 176 430 0 NA NA NA NA NA 81 5415 305 NA NA NA NA NA 205 5721 358 NA NA NA NA
1491944400.0 4.78 NA 44 215 0 NA NA NA NA NA 173 425 0 NA NA NA NA NA 82 5051 315 NA NA NA NA NA 128 5294 395 NA NA NA NA
1491944400.0 4003.0 NA 83 193 NA NA NA NA NA NA 241 407 NA NA NA NA NA NA 1984 1126 NA NA NA NA NA NA 2062 1150 NA NA NA NA NA
1491944400.0 43.0 NA 83 190 0 NA NA NA NA NA 242 407 0 NA NA NA NA NA 2064 2395 553 NA NA NA NA NA 2261 2600 616 NA NA NA NA
1491944400.0 44.0 NA 83 189 0 NA NA NA NA NA 241 407 0 NA NA NA NA NA 2056 1972 455 NA NA NA NA NA 2225 2094 470 NA NA NA NA
1491944400.0 45.0 NA 83 189 0 NA NA NA NA NA 241 407 0 NA NA NA NA NA 2069 2047 534 NA NA NA NA NA 2244 2223 596 NA NA NA NA
1491944400.0 500200.0 NA 114 236 0 NA NA NA NA NA 304 465 0 NA NA NA NA NA 3163 1459 319 NA NA NA NA NA 4374 1952 526 NA NA NA NA
1491944400.0 500202.0 NA 117 240 0 NA NA NA NA NA 300 469 0 NA NA NA NA NA 3340 1485 329 NA NA NA NA NA 4415 2473 711 NA NA NA NA
1491944400.0 500203.0 NA 114 243 0 NA NA NA NA NA 303 470 0 NA NA NA NA NA 3174 1345 312 NA NA NA NA NA 4439 1575 339 NA NA NA NA
1491944400.0 50204.0 NA 104 261 0 NA NA NA NA NA 269 506 0 NA NA NA NA NA 1332 2576 528 NA NA NA NA NA 1644 2920 587 NA NA NA NA
1491944400.0 50207.0 NA 103 263 0 NA NA NA NA NA 268 500 0 NA NA NA NA NA 1280 2128 482 NA NA NA NA NA 1591 2463 529 NA NA NA NA
1491944400.0 512.0 15 37 0 NA NA NA NA NA 199 149 0 NA NA NA NA NA 1814 37 12 NA NA NA NA NA 2980 52 18 NA NA NA NA NA
1491944400.0 7.4 47 135 141 54 0 NA NA NA 172 350 375 180 0 NA NA NA 649 453 855 122 521 NA NA NA 709 523 965 197 576 NA NA NA
